age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
45,Public,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
23,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,28,United-States,<=50K
39,Public,Masters,14,Married,Prof-specialty,Husband,White,Male,72,United-States,<=50K
31,Private,Assoc-voc,11,Married,Exec-managerial,Husband,White,Male,40,United-States,<=50K
35,Self-employed,Bachelors,13,Married,Farming-fishing,Husband,White,Male,45,United-States,<=50K
54,Private,Masters,14,Married,Transport-moving,Husband,White,Male,60,United-States,>50K
22,?,Some-college,10,Never-married,?,Own-child,White,Female,40,Mexico,<=50K
40,Public,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
55,Self-employed,Bachelors,13,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
31,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,United-States,<=50K
58,Self-employed,11th,7,Married,Transport-moving,Husband,White,Male,60,United-States,<=50K
31,Private,Doctorate,16,Married,Prof-specialty,Husband,White,Male,99,United-States,>50K
46,Self-employed,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,40,United-States,<=50K
38,Private,Assoc-voc,11,Married,Craft-repair,Husband,White,Male,40,United-States,<=50K
22,Public,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,25,United-States,<=50K
17,?,10th,6,Never-married,?,Own-child,White,Male,30,United-States,<=50K
48,Self-employed,HS-grad,9,Married,Craft-repair,Husband,White,Male,60,England,<=50K
73,Private,Bachelors,13,Married,Prof-specialty,Husband,White,Male,15,United-States,<=50K
25,Private,Bachelors,13,Married,Adm-clerical,Husband,White,Male,45,United-States,>50K
53,Public,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K
46,Private,Some-college,10,Married,Transport-moving,Husband,White,Male,45,United-States,>50K
45,Self-employed,Bachelors,13,Married,Exec-managerial,Wife,Asian-Pac-Islander,Female,25,?,>50K
37,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,40,United-States,<=50K
30,Private,HS-grad,9,Married,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K
29,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
29,Public,Some-college,10,Married,Protective-serv,Husband,White,Male,40,United-States,<=50K
75,?,Bachelors,13,Widowed,?,Not-in-family,White,Female,6,United-States,<=50K
58,Private,Masters,14,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
42,Self-employed,7th-8th,4,Married,Other-service,Wife,Black,Female,50,United-States,<=50K
62,Public,9th,5,Divorced,Protective-serv,Not-in-family,Black,Male,24,United-States,<=50K
45,Public,Bachelors,13,Married,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
38,Private,Bachelors,13,Married,Sales,Husband,White,Male,40,United-States,>50K
36,Self-employed,Bachelors,13,Married,Sales,Husband,White,Male,50,United-States,>50K
70,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,40,United-States,<=50K
42,Self-employed,7th-8th,4,Married,Sales,Husband,White,Male,30,United-States,<=50K
47,Public,Masters,14,Married,Prof-specialty,Husband,White,Male,35,United-States,>50K
42,Self-employed,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K
43,Private,Some-college,10,Married,Adm-clerical,Wife,Black,Female,38,United-States,>50K
37,Private,Assoc-voc,11,Married,Craft-repair,Husband,White,Male,40,United-States,>50K
36,Public,Some-college,10,Married,Exec-managerial,Wife,White,Female,39,United-States,>50K
27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female,40,France,<=50K
54,Private,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,40,Mexico,<=50K
48,Self-employed,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,United-States,>50K
29,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,30,United-States,<=50K
29,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,38,United-States,<=50K
37,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,47,United-States,<=50K
55,Self-employed,Some-college,10,Married,Sales,Husband,White,Male,40,United-States,<=50K
67,Private,HS-grad,9,Married,Priv-house-serv,Wife,Black,Female,20,United-States,<=50K
51,Private,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Male,30,United-States,<=50K
35,Private,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,32,United-States,<=50K
41,Private,7th-8th,4,Married,Craft-repair,Husband,White,Male,40,?,<=50K
64,Self-employed,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,40,United-States,<=50K
23,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,55,Mexico,<=50K
49,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,35,Philippines,<=50K
38,Self-employed,Bachelors,13,Married,Prof-specialty,Husband,White,Male,70,United-States,<=50K
62,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,40,United-States,<=50K
62,Self-employed,7th-8th,4,Married,Craft-repair,Husband,White,Male,10,United-States,<=50K
70,?,HS-grad,9,Married,?,Husband,White,Male,14,United-States,<=50K
45,Self-employed,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
20,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K
38,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,48,United-States,<=50K
50,Self-employed,Bachelors,13,Married,Adm-clerical,Husband,White,Male,40,United-States,<=50K
40,Private,Some-college,10,Married,Adm-clerical,Husband,Black,Male,55,United-States,>50K
30,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,70,United-States,<=50K
52,Public,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
28,Self-employed,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,50,United-States,>50K
62,Self-employed,HS-grad,9,Married,Transport-moving,Husband,White,Male,30,United-States,<=50K
31,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
40,Private,HS-grad,9,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
34,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
53,Private,Some-college,10,Married,Sales,Husband,White,Male,40,United-States,>50K
42,Private,12th,8,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K
26,Private,Some-college,10,Married,Other-service,Husband,White,Male,25,United-States,<=50K
51,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,40,United-States,>50K
49,Private,Masters,14,Married,Prof-specialty,Husband,White,Male,50,United-States,>50K
43,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
42,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K
31,Private,11th,7,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,40,India,<=50K
26,Private,HS-grad,9,Married,Transport-moving,Husband,Other,Male,40,United-States,<=50K
50,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,40,Philippines,<=50K
35,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
37,Private,Some-college,10,Never-married,Tech-support,Other-relative,White,Female,40,United-States,<=50K
53,?,HS-grad,9,Never-married,?,Not-in-family,White,Male,35,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,16,United-States,<=50K
31,Public,Prof-school,15,Married,Prof-specialty,Husband,White,Male,40,United-States,>50K
28,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K
46,Private,HS-grad,9,Married,Tech-support,Husband,Black,Male,40,United-States,>50K
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,8,United-States,<=50K
41,Self-employed,Masters,14,Married,Exec-managerial,Husband,White,Male,70,United-States,>50K
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,70,United-States,>50K
66,Self-employed,Bachelors,13,Married,Exec-managerial,Husband,White,Male,70,United-States,<=50K
37,Self-employed,Some-college,10,Married,Sales,Husband,White,Male,60,United-States,>50K
74,Public,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,20,United-States,<=50K
46,Public,Some-college,10,Married,Protective-serv,Husband,Black,Male,70,United-States,>50K
51,Private,Masters,14,Married,Exec-managerial,Husband,White,Male,50,United-States,>50K
33,Private,Bachelors,13,Married,Exec-managerial,Husband,White,Male,50,United-States,>50K
30,Private,5th-6th,3,Married,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K
47,Self-employed,Bachelors,13,Married,Exec-managerial,Husband,White,Male,50,United-States,>50K
49,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
53,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Female,48,United-States,<=50K
24,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
54,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,50,United-States,<=50K
32,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
45,Private,Some-college,10,Married,Sales,Husband,White,Male,45,United-States,<=50K
46,Self-employed,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,45,United-States,<=50K
37,Public,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,65,United-States,<=50K
48,Public,Masters,14,Married,Prof-specialty,Husband,White,Male,61,United-States,>50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
28,?,HS-grad,9,Married,?,Wife,White,Female,20,United-States,<=50K
44,?,12th,8,Separated,?,Not-in-family,White,Female,36,Puerto-Rico,<=50K
58,?,Some-college,10,Married,?,Husband,Black,Male,30,United-States,<=50K
27,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
69,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Male,8,United-States,<=50K
38,Private,Bachelors,13,Married,Sales,Husband,White,Male,52,United-States,>50K
47,Private,12th,8,Never-married,Adm-clerical,Other-relative,Black,Female,40,United-States,<=50K
30,Self-employed,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
46,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,<=50K
27,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,35,United-States,<=50K
18,Private,HS-grad,9,Married,Priv-house-serv,Not-in-family,White,Female,40,United-States,<=50K
24,Private,11th,7,Married,Craft-repair,Husband,White,Male,50,United-States,>50K
32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
38,Private,HS-grad,9,Married,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K
19,Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,36,Hong,<=50K
28,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
39,Public,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,<=50K
38,Self-employed,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,60,Japan,<=50K
42,Private,HS-grad,9,Married,Machine-op-inspct,Wife,White,Female,40,United-States,>50K
31,Private,Some-college,10,Married,Adm-clerical,Wife,White,Female,40,United-States,>50K
46,Private,9th,5,Separated,Machine-op-inspct,Not-in-family,White,Female,40,Ireland,<=50K
53,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,54,United-States,<=50K
21,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,15,United-States,<=50K
48,Self-employed,HS-grad,9,Married,Sales,Husband,White,Male,50,United-States,<=50K
46,Private,HS-grad,9,Married,Adm-clerical,Wife,White,Female,52,United-States,>50K
30,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,45,United-States,<=50K
24,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,40,Jamaica,<=50K
32,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K
30,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
57,Public,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,<=50K
56,Private,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
27,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,37,United-States,<=50K
38,Private,Bachelors,13,Married,Machine-op-inspct,Husband,White,Male,40,Iran,<=50K
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K
61,Self-employed,Some-college,10,Married,Adm-clerical,Husband,White,Male,50,United-States,>50K
49,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,40,United-States,<=50K
28,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,38,United-States,<=50K
50,Self-employed,Masters,14,Married,Prof-specialty,Husband,White,Male,55,United-States,>50K
43,Private,Bachelors,13,Married,Craft-repair,Husband,White,Male,84,United-States,>50K
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,48,United-States,<=50K
28,Private,11th,7,Married,Craft-repair,Husband,White,Male,40,United-States,<=50K
31,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,40,United-States,<=50K
55,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,44,United-States,<=50K
26,Private,Bachelors,13,Married,Exec-managerial,Wife,White,Female,45,United-States,>50K
51,Public,Doctorate,16,Married,Prof-specialty,Wife,Black,Female,40,United-States,>50K
35,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,United-States,<=50K
42,Private,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,31,Laos,<=50K
63,?,Doctorate,16,Married,?,Husband,White,Male,12,United-States,<=50K
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,<=50K
22,Public,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,20,United-States,<=50K
67,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K
50,?,9th,5,Married,?,Husband,White,Male,50,United-States,<=50K
63,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,24,United-States,<=50K
31,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
17,Private,11th,7,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K
41,Public,HS-grad,9,Married,Transport-moving,Husband,Black,Male,40,United-States,<=50K
53,Public,7th-8th,4,Married,Transport-moving,Husband,White,Male,38,United-States,<=50K
44,Public,Some-college,10,Married,Protective-serv,Husband,Black,Male,99,United-States,<=50K
24,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K
35,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,35,United-States,<=50K
61,Private,Some-college,10,Married,Tech-support,Wife,White,Female,40,United-States,>50K
31,Private,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,40,Philippines,<=50K
44,Private,Bachelors,13,Married,Tech-support,Husband,White,Male,40,United-States,>50K
56,Private,HS-grad,9,Married,Sales,Husband,White,Male,36,United-States,>50K
66,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
45,Private,Some-college,10,Married,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Vietnam,<=50K
69,Self-employed,Bachelors,13,Married,Prof-specialty,Husband,White,Male,45,United-States,>50K
64,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,United-States,<=50K
38,Private,HS-grad,9,Married,Adm-clerical,Wife,White,Female,36,United-States,>50K
43,Public,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K
37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,49,United-States,<=50K
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,<=50K
